SiteID,104686,Site Timezone,-5,Data Timezone,-5,,,,,
Longitude,-76.021698,,,,,,,,,
Latitude,43.116604,,,,,,,,,
Year,Month,Day,Hour,Minute,power (MW),wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3)
2010,10,3,20,30,4.823,56.873,6.64,279.334,101005.576,1.228
2010,10,3,20,35,4.923,58.141,6.683,279.291,101011.072,1.229
2010,10,3,20,40,5.363,58.806,6.872,279.254,101008.32,1.229
2010,10,3,20,45,6.016,59.267,7.153,279.227,101007.408,1.229
2010,10,3,20,50,6.681,59.437,7.418,279.187,101007.408,1.229
2010,10,3,20,55,7.217,59.641,7.601,279.148,101003.744,1.229
2010,10,3,21,0,7.423,60.922,7.671,279.105,101003.744,1.229
2010,10,3,21,5,7.121,62.241,7.567,279.038,101008.32,1.229
2010,10,3,21,10,6.461,63.34,7.342,278.983,101011.984,1.229
2010,10,3,21,15,5.829,64.334,7.07,278.925,101011.984,1.23
2010,10,3,21,20,5.22,65.878,6.808,278.839,101015.648,1.23
2010,10,3,21,25,4.519,67.647,6.505,278.781,101021.144,1.231
2010,10,3,21,30,3.924,68.801,6.237,278.714,101025.72,1.231
2010,10,3,21,35,3.44,70.196,5.962,278.592,101030.296,1.232
2010,10,3,21,40,2.827,71.954,5.615,278.507,101033.04,1.232
2010,10,3,21,45,2.392,74.991,5.367,278.415,101036.704,1.233
2010,10,3,21,50,2.138,77.787,5.218,278.26,101040.368,1.233
2010,10,3,21,55,1.952,79.566,5.069,278.174,101046.776,1.234
2010,10,3,22,0,1.895,78.522,5.023,278.095,101043.112,1.234
2010,10,3,22,5,1.926,78.077,5.047,277.979,101044.032,1.234
2010,10,3,22,10,2.018,77.495,5.121,277.896,101046.776,1.234
2010,10,3,22,15,2.156,76.391,5.23,277.808,101047.688,1.235
2010,10,3,22,20,2.343,75.44,5.337,277.661,101048.608,1.235
2010,10,3,22,25,2.419,73.49,5.38,277.57,101043.112,1.235
2010,10,3,22,30,2.332,72.105,5.331,277.484,101038.528,1.235
2010,10,3,22,35,1.97,73.308,5.081,277.405,101038.528,1.235
2010,10,3,22,40,1.675,73.406,4.846,277.39,101038.528,1.236
2010,10,3,22,45,1.503,73.264,4.709,277.384,101036.704,1.236
2010,10,3,22,50,1.653,75.022,4.828,277.314,101044.032,1.236
2010,10,3,22,55,1.649,76.746,4.825,277.259,101045.856,1.236
2010,10,3,23,0,1.508,78.218,4.712,277.231,101042.192,1.236
2010,10,3,23,5,1.458,79.108,4.672,277.185,101044.944,1.236
2010,10,3,23,10,1.405,78.762,4.629,277.176,101046.776,1.236
2010,10,3,23,15,1.577,78.482,4.767,277.143,101055.016,1.236
2010,10,3,23,20,1.458,77.564,4.672,277.149,101048.6,1.236
2010,10,3,23,25,1.428,77.064,4.648,277.152,101048.608,1.236
2010,10,3,23,30,1.547,76.823,4.742,277.097,101052.264,1.236
2010,10,3,23,35,1.597,75.845,4.782,277.042,101053.176,1.237
2010,10,3,23,40,1.704,75.428,4.867,276.99,101052.264,1.237
2010,10,3,23,45,1.899,75.268,5.023,276.944,101047.688,1.236
2010,10,3,23,50,2.251,75.241,5.282,276.898,101046.776,1.236
2010,10,3,23,55,2.667,75.686,5.517,276.874,101049.52,1.237
2010,10,4,0,0,2.835,75.5,5.612,276.853,101049.52,1.237
2010,10,4,0,5,2.867,74.247,5.63,276.825,101051.352,1.237
2010,10,4,0,10,2.715,71.666,5.545,276.795,101041.28,1.236
2010,10,4,0,15,2.705,70.979,5.539,276.764,101042.192,1.236
2010,10,4,0,20,2.602,70.111,5.481,276.724,101037.616,1.236
2010,10,4,0,25,2.386,69.271,5.359,276.688,101036.704,1.236
2010,10,4,0,30,2.192,69.82,5.249,276.648,101042.192,1.236
2010,10,4,0,35,2.145,71.567,5.218,276.596,101050.44,1.237
2010,10,4,0,40,2.034,73.012,5.13,276.541,101051.352,1.237
2010,10,4,0,45,1.924,73.94,5.041,276.477,101054.104,1.237
2010,10,4,0,50,1.751,73.028,4.904,276.398,101049.52,1.237
2010,10,4,0,55,1.587,71.962,4.773,276.334,101046.776,1.237
2010,10,4,1,0,1.491,72.435,4.697,276.27,101047.696,1.237
2010,10,4,1,5,1.56,75.308,4.752,276.19,101055.016,1.237
2010,10,4,1,10,1.767,78.603,4.916,276.12,101062.344,1.238
2010,10,4,1,15,1.751,76.543,4.904,276.056,101055.016,1.237
2010,10,4,1,20,1.575,73.363,4.764,276.078,101047.696,1.237
2010,10,4,1,25,1.318,73.478,4.559,276.148,101044.944,1.237
2010,10,4,1,30,1.131,73.143,4.41,276.148,101043.12,1.237
2010,10,4,1,35,1.12,74.709,4.401,276.151,101052.264,1.238
2010,10,4,1,40,1.2,72.412,4.465,276.139,101050.44,1.238
2010,10,4,1,45,1.468,69.842,4.678,276.126,101043.112,1.238
2010,10,4,1,50,1.648,69.177,4.822,276.084,101043.112,1.237
2010,10,4,1,55,1.602,67.265,4.785,276.062,101041.28,1.237
2010,10,4,2,0,1.536,63.695,4.733,276.081,101029.376,1.237
2010,10,4,2,5,1.452,62.196,4.666,276.087,101027.544,1.237
2010,10,4,2,10,1.482,62.042,4.69,276.032,101027.544,1.237
2010,10,4,2,15,1.567,65.459,4.758,275.934,101033.96,1.237
2010,10,4,2,20,1.36,66.908,4.593,275.898,101034.872,1.237
2010,10,4,2,25,1.027,65.975,4.327,275.916,101031.208,1.237
2010,10,4,2,30,0.87,69.276,4.202,275.898,101036.704,1.238
2010,10,4,2,35,0.909,73.253,4.233,277.43,101037.616,1.238
2010,10,4,2,40,1.22,76.082,4.48,277.436,101039.456,1.238
2010,10,4,2,45,1.236,79.982,4.492,277.378,101042.2,1.238
2010,10,4,2,50,0.996,89.979,4.3,276.642,101070.576,1.24
2010,10,4,2,55,1.222,91.483,4.48,276.624,101070.576,1.24
2010,10,4,3,0,1.417,88.029,4.635,276.618,101069.664,1.239
2010,10,4,3,5,1.443,87.397,4.657,277.695,101074.24,1.239
2010,10,4,3,10,1.435,86.173,4.651,277.701,101068.752,1.239
2010,10,4,3,15,1.443,84.217,4.657,277.695,101060.504,1.239
2010,10,4,3,20,1.079,82.08,4.367,277.97,101051.352,1.239
2010,10,4,3,25,0.695,80.07,3.973,278.058,101048.6,1.239
2010,10,4,3,30,0.488,77.01,3.689,278.119,101049.52,1.239
2010,10,4,3,35,0.311,75.176,3.445,278.287,101050.44,1.239
2010,10,4,3,40,0.182,78.478,3.268,278.321,101062.336,1.24
2010,10,4,3,45,0.22,76.653,3.32,278.351,101065.088,1.24
2010,10,4,3,50,0.242,70.968,3.35,278.452,101055.928,1.239
2010,10,4,3,55,0.119,70.342,3.183,278.467,101056.84,1.239
2010,10,4,4,0,0.078,74.929,3.039,278.479,101066,1.239
2010,10,4,4,5,0.063,80.021,2.856,278.586,101070.576,1.24
2010,10,4,4,10,0.041,81.2,2.587,278.602,101071.496,1.24
2010,10,4,4,15,0.04,70.004,2.584,278.623,101053.176,1.239
2010,10,4,4,20,0.06,67.655,2.829,278.675,101050.44,1.239
2010,10,4,4,25,0.076,71.126,3.012,278.693,101056.84,1.238
2010,10,4,4,30,0.15,72.494,3.225,278.717,101054.104,1.238
2010,10,4,4,35,0.252,75.779,3.366,278.705,101055.928,1.238
2010,10,4,4,40,0.29,77.718,3.418,278.727,101060.504,1.238
2010,10,4,4,45,0.301,76.779,3.433,278.751,101059.592,1.237
2010,10,4,4,50,0.318,75.856,3.457,278.73,101054.104,1.237
2010,10,4,4,55,0.398,74.801,3.567,278.736,101048.608,1.237
2010,10,4,5,0,0.493,73.171,3.698,278.733,101042.192,1.237
2010,10,4,5,5,0.594,78.385,3.836,277.747,101054.104,1.237
2010,10,4,5,10,0.803,86.173,4.123,277.698,101075.16,1.238
2010,10,4,5,15,0.761,82.48,4.065,277.649,101061.424,1.238
2010,10,4,5,20,0.748,82.47,4.046,276.517,101057.768,1.238
2010,10,4,5,25,0.67,81.618,3.94,276.462,101051.352,1.238
2010,10,4,5,30,0.499,79.338,3.705,276.419,101055.928,1.238
2010,10,4,5,35,0.264,76.427,3.381,276.67,101058.68,1.238
2010,10,4,5,40,0.146,73.571,3.219,276.639,101055.016,1.238
2010,10,4,5,45,0.078,73.241,3.045,276.612,101055.016,1.239
2010,10,4,5,50,0.071,66.682,2.951,278.186,101047.696,1.238
2010,10,4,5,55,0.075,65.233,3.006,278.217,101046.776,1.238
2010,10,4,6,0,0.073,64.469,2.981,278.238,101048.608,1.238
2010,10,4,6,5,0.05,66.025,2.697,278.4,101057.768,1.238
2010,10,4,6,10,0.033,76.221,2.502,278.394,101067.832,1.239
2010,10,4,6,15,0.026,84.581,2.41,278.385,101076.992,1.239
2010,10,4,6,20,0.007,91.806,2.179,278.452,101084.312,1.239
2010,10,4,6,25,0,105.294,2.035,278.418,101089.808,1.24
2010,10,4,6,30,0.001,118.27,2.108,278.363,101098.048,1.24
2010,10,4,6,35,0,111.266,1.968,278.449,101094.384,1.24
2010,10,4,6,40,0,85.592,1.858,278.446,101083.4,1.239
2010,10,4,6,45,0,62.561,1.855,278.434,101067.832,1.239
2010,10,4,6,50,0,56.598,1.739,278.507,101062.344,1.239
2010,10,4,6,55,0,63.195,1.547,278.479,101066.92,1.239
2010,10,4,7,0,0,74.072,1.443,278.464,101073.328,1.239
2010,10,4,7,5,0,85.564,1.403,278.672,101082.488,1.239
2010,10,4,7,10,0,99.797,1.348,278.684,101092.552,1.24
2010,10,4,7,15,0,102.076,1.297,278.693,101091.632,1.24
2010,10,4,7,20,0,79.451,1.19,278.797,101076.992,1.239
2010,10,4,7,25,0,85.159,1.004,278.797,101096.216,1.239
2010,10,4,7,30,0,95.884,0.943,278.785,101098.96,1.239
2010,10,4,7,35,0,90.334,0.958,278.876,101096.216,1.239
2010,10,4,7,40,0,99.042,0.872,278.907,101099.872,1.239
2010,10,4,7,45,0,108.883,0.805,278.937,101105.368,1.239
2010,10,4,7,50,0,105.775,0.659,279.136,101099.872,1.239
2010,10,4,7,55,0,65.533,0.473,279.27,101087.976,1.239
2010,10,4,8,0,0,52.821,0.448,279.386,101087.976,1.239
2010,10,4,8,5,0,101.759,0.534,279.795,101094.384,1.239
2010,10,4,8,10,0,98.351,0.457,280.13,101093.472,1.239
2010,10,4,8,15,0,74.831,0.363,280.356,101090.728,1.239
2010,10,4,8,20,0,124.547,0.338,280.643,101092.552,1.239
2010,10,4,8,25,0,139.853,0.469,280.988,101091.64,1.239
2010,10,4,8,30,0,129.919,0.378,281.278,101092.552,1.239
2010,10,4,8,35,0,104.673,0.158,281.543,101092.552,1.239
2010,10,4,8,40,0,351.252,0.125,281.772,101093.472,1.238
2010,10,4,8,45,0,324.6,0.143,281.943,101092.552,1.237
2010,10,4,8,50,0,324.063,0.418,282.111,101078.824,1.237
2010,10,4,8,55,0,318.797,0.552,282.306,101072.416,1.236
2010,10,4,9,0,0,321.956,0.497,282.422,101068.752,1.236
2010,10,4,9,5,0,327.393,0.711,282.483,101068.752,1.235
2010,10,4,9,10,0,326.652,0.601,282.56,101083.4,1.235
2010,10,4,9,15,0,331.531,0.643,282.627,101084.312,1.235
2010,10,4,9,20,0,330.84,0.927,282.685,101082.488,1.235
2010,10,4,9,25,0,327.451,0.994,282.758,101076.992,1.234
2010,10,4,9,30,0,331.186,0.808,282.828,101069.664,1.234
2010,10,4,9,35,0,344.935,0.814,282.996,101066,1.233
2010,10,4,9,40,0,353.745,0.991,283.155,101058.68,1.233
2010,10,4,9,45,0,352.224,1.342,283.295,101055.928,1.232
2010,10,4,9,50,0,357.284,1.709,283.655,101045.856,1.231
2010,10,4,9,55,0,4.546,1.879,283.866,101033.96,1.23
2010,10,4,10,0,0,13.472,1.855,284.049,101030.296,1.229
2010,10,4,10,5,0,21.613,1.858,284.311,101030.296,1.228
2010,10,4,10,10,0,27.814,1.901,284.51,101028.472,1.228
2010,10,4,10,15,0,31.313,2.062,284.69,101019.312,1.227
2010,10,4,10,20,0.014,33.033,2.273,284.815,101011.072,1.226
2010,10,4,10,25,0.029,37.182,2.456,284.968,101006.496,1.225
2010,10,4,10,30,0.047,41.028,2.676,285.126,100996.424,1.225
2010,10,4,10,35,0.065,44.397,2.896,285.413,100986.352,1.224
2010,10,4,10,40,0.074,46.815,3.002,285.569,100984.512,1.223
2010,10,4,10,45,0.076,47.985,3.03,285.688,100984.512,1.223
2010,10,4,10,50,0.079,46.177,3.063,285.804,100979.936,1.222
2010,10,4,10,55,0.085,43.853,3.143,285.895,100977.192,1.222
2010,10,4,11,0,0.146,41.144,3.234,285.984,100973.528,1.221
2010,10,4,11,5,0.25,39.09,3.378,286.094,100967.128,1.221
2010,10,4,11,10,0.389,39.04,3.57,286.191,100963.464,1.22
2010,10,4,11,15,0.547,38.321,3.79,286.283,100950.64,1.22
2010,10,4,11,20,0.565,38.227,3.814,286.292,100938.736,1.22
2010,10,4,11,25,0.52,38.217,3.753,286.35,100929.584,1.219
2010,10,4,11,30,0.403,37.937,3.592,286.405,100926.832,1.219
2010,10,4,11,35,0.295,36.894,3.442,286.542,100930.496,1.219
2010,10,4,11,40,0.246,32.286,3.375,286.619,100925,1.218
2010,10,4,11,45,0.23,25.173,3.354,286.686,100905.784,1.218
2010,10,4,11,50,0.245,18.191,3.375,286.518,100903.032,1.217
2010,10,4,11,55,0.347,10.363,3.515,286.539,100885.64,1.217
2010,10,4,12,0,0.393,5.88,3.579,286.57,100877.4,1.217
2010,10,4,12,5,0.397,2.364,3.585,286.826,100870.992,1.217
2010,10,4,12,10,0.417,358.426,3.613,286.881,100864.576,1.216
2010,10,4,12,15,0.439,353.504,3.643,286.927,100860,1.216
2010,10,4,12,20,0.542,348.11,3.787,286.985,100852.68,1.216
2010,10,4,12,25,0.615,344.374,3.887,287.025,100849.016,1.216
2010,10,4,12,30,0.597,341.842,3.863,287.058,100849.928,1.216
2010,10,4,12,35,0.568,339.084,3.823,287.089,100848.104,1.215
2010,10,4,12,40,0.509,336.578,3.741,287.147,100851.76,1.215
2010,10,4,12,45,0.323,334.436,3.485,287.214,100853.592,1.215
2010,10,4,12,50,0.113,332.393,3.195,287.29,100856.344,1.214
2010,10,4,12,55,0.069,332.404,2.948,287.382,100865.496,1.214
2010,10,4,13,0,0.052,334.282,2.749,287.47,100864.576,1.214
2010,10,4,13,5,0.039,337.017,2.581,287.543,100862.752,1.213
2010,10,4,13,10,0.038,340.933,2.569,287.623,100851.768,1.213
2010,10,4,13,15,0.057,343.251,2.804,287.687,100830.704,1.212
2010,10,4,13,20,0.069,347.772,2.957,287.681,100822.464,1.212
2010,10,4,13,25,0.08,352.337,3.085,287.726,100809.648,1.212
2010,10,4,13,30,0.068,359.27,2.948,287.778,100807.824,1.211
2010,10,4,13,35,0.069,1.286,2.954,287.757,100805.984,1.211
2010,10,4,13,40,0.071,358.644,2.981,287.791,100798.664,1.211
2010,10,4,13,45,0.068,357.343,2.939,287.83,100795.912,1.211
2010,10,4,13,50,0.052,1.601,2.746,287.589,100784.016,1.211
2010,10,4,13,55,0.017,12.369,2.322,287.516,100787.672,1.211
2010,10,4,14,0,0.017,17.076,2.316,287.324,100772.112,1.212
2010,10,4,14,5,0,24.262,2.063,287.018,100772.112,1.213
2010,10,4,14,10,0,35.693,1.84,286.796,100778.52,1.214
2010,10,4,14,15,0,43.279,1.623,286.609,100785.84,1.214
2010,10,4,14,20,0,50.778,1.303,286.387,100782.176,1.215
2010,10,4,14,25,0,76.055,1.227,286.194,100779.44,1.216
2010,10,4,14,30,0,90.11,1.324,285.962,100784.928,1.217
2010,10,4,14,35,0,101.097,1.602,285.593,100803.24,1.218
2010,10,4,14,40,0,104.895,1.617,285.291,100803.232,1.22
2010,10,4,14,45,0,84.432,1.376,285.001,100794.08,1.221
2010,10,4,14,50,0,76.47,1.214,284.675,100798.656,1.222
2010,10,4,14,55,0,81.121,1.239,284.43,100803.232,1.223
2010,10,4,15,0,0,76.201,1.321,284.25,100797.744,1.224
2010,10,4,15,5,0,68.593,1.3,284.22,100798.656,1.224
2010,10,4,15,10,0,68.825,1.181,284.183,100787.672,1.224
2010,10,4,15,15,0,85.194,0.958,284.159,100801.408,1.225
2010,10,4,15,20,0,77.908,0.695,284.073,100795,1.225
2010,10,4,15,25,0,77.027,0.567,284.028,100796.832,1.225
2010,10,4,15,30,0,81.61,0.534,283.991,100801.408,1.225
2010,10,4,15,35,0,33.396,0.506,283.918,100788.584,1.225
2010,10,4,15,40,0,1.695,0.711,283.872,100778.512,1.226
2010,10,4,15,45,0,347.191,0.079,283.829,100800.496,1.226
2010,10,4,15,50,0,194.705,0.479,283.753,100821.544,1.226
2010,10,4,15,55,0,235.153,0.356,283.701,100799.568,1.226
2010,10,4,16,0,0,279.5,0.714,283.646,100773.024,1.226
2010,10,4,16,5,0,263.954,1.028,283.646,100778.52,1.226
2010,10,4,16,10,0,221.549,1.495,283.634,100814.224,1.227
2010,10,4,16,15,0,232.694,1.754,283.597,100813.304,1.227
2010,10,4,16,20,0,242.91,1.559,283.313,100810.56,1.227
2010,10,4,16,25,0.012,288.297,2.255,283.234,100760.208,1.227
2010,10,4,16,30,0.018,290.606,2.319,283.225,100766.616,1.227
2010,10,4,16,35,0.032,290.238,2.493,283.182,100787.672,1.227
2010,10,4,16,40,0.068,302.415,2.929,283.152,100786.76,1.227
2010,10,4,16,45,0.38,307.354,3.552,283.112,100788.584,1.227
2010,10,4,16,50,0.526,312.605,3.753,283.109,100784.008,1.227
2010,10,4,16,55,0.542,305.685,3.774,283.072,100805.072,1.227
2010,10,4,17,0,0.775,312.137,4.095,283.011,100785.84,1.227
2010,10,4,17,5,0.86,311.96,4.205,282.944,100790.424,1.228
2010,10,4,17,10,1.044,310.121,4.351,282.865,100789.504,1.228
2010,10,4,17,15,1.063,312.262,4.367,282.783,100780.352,1.228
2010,10,4,17,20,1.013,314.283,4.327,282.712,100777.6,1.228
2010,10,4,17,25,1.089,316.738,4.388,282.676,100775.776,1.228
2010,10,4,17,30,1.146,316.579,4.434,282.664,100783.096,1.228
2010,10,4,17,35,1.322,318.365,4.574,282.645,100784.928,1.228
2010,10,4,17,40,1.597,319.897,4.794,282.639,100794.992,1.228
2010,10,4,17,45,2.128,322.21,5.218,282.627,100788.584,1.227
2010,10,4,17,50,2.351,324.247,5.352,282.587,100783.096,1.227
2010,10,4,17,55,2.27,324.434,5.307,282.596,100781.264,1.227
2010,10,4,18,0,1.898,323.962,5.035,282.615,100785.84,1.227
2010,10,4,18,5,1.405,322.819,4.641,282.639,100795,1.227
2010,10,4,18,10,1.191,318.397,4.47,282.645,100795.912,1.227
2010,10,4,18,15,1.161,315.443,4.446,282.642,100798.656,1.227
2010,10,4,18,20,1.279,316.877,4.541,282.642,100800.496,1.227
2010,10,4,18,25,1.337,319.333,4.586,282.645,100805.984,1.227
2010,10,4,18,30,1.605,321.282,4.8,282.627,100806.896,1.228
2010,10,4,18,35,2.233,320.562,5.285,282.615,100793.168,1.228
2010,10,4,18,40,1.968,320.194,5.09,282.618,100791.336,1.228
2010,10,4,18,45,1.804,320.892,4.959,282.624,100795.912,1.228
2010,10,4,18,50,2.481,321.859,5.426,282.633,100781.264,1.228
2010,10,4,18,55,2.546,324.919,5.462,282.654,100774.856,1.228
2010,10,4,19,0,2.223,328.258,5.279,282.673,100779.44,1.228
2010,10,4,19,5,1.686,329.928,4.864,282.74,100795.912,1.228
2010,10,4,19,10,1.701,331.696,4.876,282.767,100787.672,1.228
2010,10,4,19,15,1.743,334.234,4.91,282.81,100788.584,1.228
2010,10,4,19,20,1.784,339.321,4.944,282.859,100791.336,1.227
2010,10,4,19,25,2.297,345.792,5.322,282.917,100779.432,1.227
2010,10,4,19,30,2.036,353.13,5.145,282.999,100782.176,1.227
2010,10,4,19,35,2.312,358.931,5.331,283.063,100773.024,1.226
2010,10,4,19,40,2.123,5.325,5.215,283.124,100784.928,1.227
2010,10,4,19,45,2.073,10.615,5.176,283.155,100793.168,1.227
2010,10,4,19,50,2.28,12.637,5.313,283.149,100785.84,1.227
2010,10,4,19,55,2.286,15.791,5.316,283.146,100785.84,1.227
2010,10,4,20,0,2.426,17.22,5.395,283.13,100778.512,1.227
2010,10,4,20,5,2.587,17.654,5.487,283.112,100772.112,1.227
2010,10,4,20,10,2.614,18.873,5.502,283.1,100773.024,1.227
2010,10,4,20,15,2.803,19.829,5.609,283.1,100772.112,1.227
2010,10,4,20,20,2.851,22.274,5.636,283.103,100773.024,1.227
2010,10,4,20,25,2.867,23.983,5.645,283.106,100768.448,1.227
2010,10,4,20,30,3.061,24.213,5.755,283.106,100764.784,1.227
2010,10,4,20,35,3.299,22.922,5.89,283.103,100765.696,1.227
2010,10,4,20,40,3.439,20.45,5.969,283.088,100762.04,1.227
2010,10,4,20,45,3.304,18.407,5.893,283.072,100765.704,1.227
2010,10,4,20,50,3.138,16.996,5.798,283.06,100769.36,1.227
2010,10,4,20,55,2.944,17.342,5.688,283.048,100774.856,1.227
2010,10,4,21,0,2.745,19.352,5.575,283.042,100769.368,1.227
2010,10,4,21,5,2.411,22.149,5.386,283.03,100768.448,1.227
2010,10,4,21,10,2.287,26.395,5.316,283.024,100767.528,1.227
2010,10,4,21,15,2.68,28.053,5.539,283.011,100763.864,1.227
2010,10,4,21,20,2.959,29.356,5.697,283.008,100768.448,1.227
2010,10,4,21,25,2.68,32.794,5.539,283.008,100775.768,1.227
2010,10,4,21,30,3.099,32.014,5.777,283.005,100759.288,1.227
2010,10,4,21,35,3.567,30.207,6.042,283.008,100742.816,1.227
2010,10,4,21,40,3.642,27.861,6.085,283.021,100731.832,1.227
2010,10,4,21,45,3.405,26.29,5.951,283.024,100719.92,1.227
2010,10,4,21,50,3.362,25.521,5.926,283.024,100717.176,1.227
2010,10,4,21,55,3.447,25.516,5.975,283.017,100708.024,1.226
2010,10,4,22,0,3.479,28.301,5.993,283.014,100699.784,1.226
2010,10,4,22,5,3.361,31.883,5.926,283.017,100700.696,1.226
2010,10,4,22,10,3.14,34.92,5.801,283.017,100694.288,1.226
2010,10,4,22,15,2.682,36.695,5.542,283.024,100694.288,1.226
2010,10,4,22,20,2.288,38.365,5.319,283.024,100698.864,1.226
2010,10,4,22,25,2.832,32.459,5.627,283.039,100694.28,1.226
2010,10,4,22,30,3.428,29.071,5.966,283.069,100667.744,1.225
2010,10,4,22,35,2.965,34.449,5.703,283.109,100674.152,1.225
2010,10,4,22,40,2.572,35.344,5.48,283.127,100671.4,1.225
2010,10,4,22,45,2.232,32.119,5.288,283.13,100674.152,1.225
2010,10,4,22,50,2.07,31.371,5.175,283.124,100686.048,1.225
2010,10,4,22,55,2.296,26.642,5.325,283.136,100658.576,1.225
2010,10,4,23,0,1.955,28.394,5.084,283.139,100654.912,1.225
2010,10,4,23,5,1.974,29.73,5.099,283.164,100643.016,1.224
2010,10,4,23,10,1.856,34.069,5.004,283.155,100655.832,1.225
2010,10,4,23,15,1.917,31.536,5.053,283.118,100646.68,1.225
2010,10,4,23,20,1.945,29.905,5.075,283.118,100643.928,1.225
2010,10,4,23,25,1.826,30.51,4.98,283.106,100644.84,1.225
2010,10,4,23,30,1.494,32.773,4.715,283.106,100645.768,1.225
2010,10,4,23,35,1.483,28.757,4.705,283.06,100638.44,1.225
2010,10,4,23,40,1.353,25.994,4.602,283.06,100641.184,1.225
2010,10,4,23,45,1.643,23.807,4.834,283.066,100634.776,1.225
2010,10,4,23,50,1.986,22.561,5.108,283.078,100625.624,1.225
2010,10,4,23,55,1.429,25.807,4.663,283.063,100637.52,1.225
2010,10,5,0,0,1.128,27.856,4.422,283.042,100643.016,1.225
2010,10,5,0,5,1.288,26.367,4.55,283.051,100635.688,1.225
2010,10,5,0,10,1.574,24.598,4.779,283.054,100624.704,1.225
2010,10,5,0,15,1.712,25.356,4.889,283.066,100623.792,1.225
2010,10,5,0,20,1.841,24.065,4.992,283.054,100621.04,1.225
2010,10,5,0,25,2.021,20.198,5.136,283.06,100617.376,1.225
2010,10,5,0,30,2.163,16.935,5.249,283.066,100608.224,1.225
2010,10,5,0,35,1.952,19.644,5.081,283.069,100605.488,1.225
2010,10,5,0,40,1.773,26.103,4.937,283.075,100611.888,1.225
2010,10,5,0,45,1.876,26.597,5.02,283.069,100608.224,1.225
2010,10,5,0,50,2.158,23.587,5.246,283.085,100600.896,1.225
2010,10,5,0,55,2.162,21.127,5.249,283.091,100589,1.225
2010,10,5,1,0,1.986,22.825,5.108,283.088,100591.744,1.225
2010,10,5,1,5,2.024,25.686,5.139,283.082,100591.744,1.225
2010,10,5,1,10,2.12,25.005,5.215,283.078,100589.912,1.225
2010,10,5,1,15,1.971,23.72,5.096,283.078,100586.248,1.225
2010,10,5,1,20,1.841,24.055,4.992,283.078,100585.336,1.225
2010,10,5,1,25,1.917,23.511,5.053,283.088,100583.504,1.225
2010,10,5,1,30,2.092,21.671,5.194,283.097,100573.44,1.224
2010,10,5,1,35,2.333,21.445,5.346,283.118,100573.44,1.224
2010,10,5,1,40,2.461,22.901,5.42,283.13,100567.936,1.224
2010,10,5,1,45,2.617,24.829,5.508,283.152,100569.776,1.224
2010,10,5,1,50,3.047,23.032,5.752,283.17,100558.784,1.224
2010,10,5,1,55,3.208,21.791,5.844,283.194,100552.376,1.224
2010,10,5,2,0,3.218,23.23,5.85,283.222,100550.536,1.223
2010,10,5,2,5,3.562,22.335,6.045,283.259,100541.384,1.223
2010,10,5,2,10,3.684,20.468,6.115,283.295,100534.976,1.223
2010,10,5,2,15,3.366,22.375,5.935,283.326,100538.64,1.223
2010,10,5,2,20,2.963,26.346,5.706,283.359,100541.392,1.222
2010,10,5,2,25,2.812,29.065,5.621,283.371,100545.048,1.222
2010,10,5,2,30,2.677,29.201,5.545,283.375,100534.064,1.222
2010,10,5,2,35,2.752,27.329,5.587,283.375,100527.656,1.222
2010,10,5,2,40,2.745,27.054,5.584,283.393,100525.832,1.222
2010,10,5,2,45,2.686,27.757,5.551,283.411,100532.232,1.221
2010,10,5,2,50,2.809,26.373,5.621,283.454,100517.584,1.221
2010,10,5,2,55,2.733,25.313,5.578,283.478,100513.92,1.221
2010,10,5,3,0,2.571,25.368,5.487,283.5,100516.672,1.221
2010,10,5,3,5,2.34,25.303,5.355,283.536,100519.416,1.221
2010,10,5,3,10,2.055,25.5,5.169,283.536,100523.992,1.221
2010,10,5,3,15,1.872,26.154,5.023,283.527,100527.656,1.221
2010,10,5,3,20,1.589,26.604,4.797,283.396,100529.488,1.22
2010,10,5,3,25,1.402,24.945,4.647,283.353,100519.424,1.22
2010,10,5,3,30,1.268,23.939,4.541,283.35,100518.496,1.22
2010,10,5,3,35,1.176,24.209,4.467,283.368,100507.512,1.22
2010,10,5,3,40,0.94,24.51,4.278,283.359,100507.512,1.22
2010,10,5,3,45,0.815,23.566,4.159,283.35,100512.096,1.219
2010,10,5,3,50,0.655,24.066,3.939,283.338,100522.168,1.219
2010,10,5,3,55,0.525,24.478,3.759,283.323,100527.656,1.219
2010,10,5,4,0,0.465,22.594,3.677,283.298,100519.416,1.219
2010,10,5,4,5,0.394,23.175,3.579,283.286,100513.008,1.219
2010,10,5,4,10,0.379,18.897,3.558,283.326,100516.672,1.219
2010,10,5,4,15,0.133,18.232,3.219,283.286,100520.328,1.219
2010,10,5,4,20,0.078,16.65,3.06,283.252,100513.92,1.219
2010,10,5,4,25,0.133,14.04,3.219,283.317,100514.832,1.219
2010,10,5,4,30,0.255,10.695,3.387,283.375,100523.08,1.219
2010,10,5,4,35,0.187,7.778,3.292,283.396,100533.152,1.219
2010,10,5,4,40,0.089,5.146,3.158,283.387,100545.968,1.22
2010,10,5,4,45,0.079,4.574,3.07,283.368,100550.536,1.22
2010,10,5,4,50,0.074,6.426,3.012,283.338,100541.392,1.22
